key	function	param	verdict	S0	S1	S2	S3	lit	lit_hoisted	fmt_lit	lit_deferred	leak_lit	string_b	reasons_S0	reasons_S2	reasons_S3	culprit_S2	culprit_S3	func_value_sites
strings/strings.go:978:11	strings.Trim	0	leak-result	false	false	false	false	0	0	0	0	0	2	go: the parameter's -m verdict is not noescape; sig: the function is used as a value in test files only (e.g. export_test.go); use: returned	go: the parameter's -m verdict is not noescape; use: returned	go: the parameter's -m verdict is not noescape; use: returned			2, first strings/strings_test.go:931:8
strings/strings.go:978:14	strings.Trim	1	noescape	false	false	false	false	3	0	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.trimLeftUnicode	strings.trimLeftUnicode	2, first strings/strings_test.go:931:8
strings/strings.go:995:18	strings.TrimLeft	1	noescape	false	false	false	false	6	0	0	0	0	0	sig: the function is used as a value in test files only (e.g. export_test.go)	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.trimLeftUnicode	strings.trimLeftUnicode	2, first strings/strings_test.go:933:8
sync/runtime.go:59:12	sync.fatal	0	no-verdict	false	false	false	false	0	0	0	0	2	0	go: -m printed no verdict for the parameter; sig: no Go body (assembly or linkname)	go: -m printed no verdict for the parameter; sig: no Go body (assembly or linkname)	go: -m printed no verdict for the parameter; sig: no Go body (assembly or linkname)			
syscall/dll_windows.go:222:27	syscall.(LazyDLL).NewProc	0	leak-heap	false	false	false	false	0	0	0	0	212	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a composite literal			
syscall/env_windows.go:13:13	syscall.Getenv	0	noescape	false	false	false	false	1	1	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	syscall.UTF16PtrFromString	syscall.UTF16PtrFromString	
syscall/security_windows.go:123:16	syscall.LookupSID	0	noescape	false	false	false	false	3	0	0	0	0	0	sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)			
syscall/security_windows.go:188:31	syscall.(SID).LookupAccount	0	noescape	false	false	false	false	2	0	0	0	0	0	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it)	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)			
testing/benchmark.go:619:42	testing.prettyPrint	2	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); sig: the function is used as a value in test files only (e.g. export_test.go); use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box)			1, first testing/export_test.go:7:19
testing/benchmark.go:653:20	testing.benchmarkName	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box); use: returned	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box); use: returned	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box); use: returned			
testing/benchmark.go:673:20	testing.runBenchmarks	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a composite literal	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a composite literal			
testing/fstest/testfs.go:101:27	testing/fstest.(fsTester).errorf	0	noescape	false	false	true	true	0	0	46	0	0	0	cascade: passed to a parameter that does not survive					
testing/fstest/testfs.go:122:29	testing/fstest.(fsTester).checkDir	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: passed to a fixed signature (func value, interface method); use: stored in a slice, array or map element, or appended as an element	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: passed to a fixed signature (func value, interface method); use: stored in a slice, array or map element, or appended as an element	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: passed to a fixed signature (func value, interface method); use: stored in a slice, array or map element, or appended as an element			
testing/fstest/testfs.go:447:38	testing/fstest.(fsTester).checkDirList	1	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
testing/fstest/testfs.go:566:40	testing/fstest.(fsTester).checkFileRead	1	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
testing/fstest/testfs.go:574:30	testing/fstest.(fsTester).checkOpen	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
testing/fstest/testfs.go:585:46	testing/fstest.(fsTester).checkBadPath	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
testing/internal/testdeps/deps.go:93:23	testing/internal/testdeps.(testLog).add	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
testing/match.go:55:66	testing.newMatcher	1	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)			
testing/match.go:55:76	testing.newMatcher	2	leak-heap	false	false	false	false	0	0	0	0	7	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: passed to a fixed signature (func value, interface method)			
testing/match.go:55:82	testing.newMatcher	3	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)			
testing/slogtest/slogtest.go:313:17	testing/slogtest.missingKey	0	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)			
testing/slogtest/slogtest.go:322:14	testing/slogtest.hasAttr	0	leak-heap	false	false	false	false	0	0	0	0	25	0	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)			
testing/slogtest/slogtest.go:335:14	testing/slogtest.inGroup	0	leak-heap	false	false	false	false	0	0	0	0	11	0	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)	go: the parameter's -m verdict is not noescape; use: captured by a closure; use: converted to an interface (box); use: map key (no sstring map indexer)			
testing/slogtest/slogtest.go:359:17	testing/slogtest.withSource	0	leak-heap	false	false	false	false	0	0	0	0	16	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
testing/testing.go:1095:23	testing.(common).Logf	0	noescape	false	false	false	false	0	0	6	0	0	0	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types); sig: the function is used as a value in test files only (e.g. export_test.go)	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types)	sig: hand-owned go2cs file (a converter change does not reach it)			3, first net/http/export_test.go:292:67
testing/testing.go:1108:25	testing.(common).Errorf	0	noescape	false	false	false	false	0	0	77	0	0	0	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types); sig: the function is used as a value in test files only (e.g. export_test.go)	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types)	sig: hand-owned go2cs file (a converter change does not reach it)			2, first slices/slices_test.go:957:15
testing/testing.go:1122:25	testing.(common).Fatalf	0	noescape	false	false	false	false	0	0	9	0	0	0	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types)	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types)	sig: hand-owned go2cs file (a converter change does not reach it)			
testing/testing.go:1326:25	testing.(common).Setenv	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types); use: captured by a closure	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types); use: captured by a closure	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: captured by a closure			
testing/testing.go:1617:20	testing.(T).Setenv	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: method matching an interface method (binder: exact parameter types)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)			
testing/testing.go:1806:17	testing.(T).Run	0	leak-heap	false	false	false	false	0	0	0	0	63	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: the callee of a defer/go statement (lowered into golib's generic defer: CS0306)	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); sig: the callee of a defer/go statement (lowered into golib's generic defer: CS0306)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it)			
testing/testing.go:591:33	testing.(chattyPrinter).Updatef	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a struct field	go: the parameter's -m verdict is not noescape; sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a struct field	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: stored in a struct field			
testing/testing.go:591:43	testing.(chattyPrinter).Updatef	1	noescape	false	false	false	false	0	0	12	0	0	0	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it)	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)			
testing/testing.go:605:42	testing.(chattyPrinter).Printf	1	noescape	false	false	false	false	0	0	1	0	0	0	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it)	sig: exported method (reflection reach); sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)			
testing/testing.go:718:30	testing.(common).checkFuzzFn	0	leak-heap	false	false	false	false	0	0	0	0	15	0	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; sig: hand-owned go2cs file (a converter change does not reach it); use: converted to an interface (box)			
testing/testing.go:840:42	testing.(common).flushToParent	1	noescape	false	false	false	false	2	0	0	0	0	0	sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)	sig: hand-owned go2cs file (a converter change does not reach it)			
text/scanner/scanner.go:328:25	text/scanner.(Scanner).error	0	leak-heap	false	false	false	false	0	0	0	0	11	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: passed to a fixed signature (func value, interface method)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box); use: passed to a fixed signature (func value, interface method)			
text/scanner/scanner.go:342:26	text/scanner.(Scanner).errorf	0	noescape	false	false	true	true	0	0	3	0	0	0	cascade: passed to a parameter that does not survive					
text/tabwriter/tabwriter.go:470:42	text/tabwriter.(Writer).handlePanic	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; sig: the callee of a defer/go statement (lowered into golib's generic defer: CS0306); use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; sig: the callee of a defer/go statement (lowered into golib's generic defer: CS0306); use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
text/template/exec.go:135:24	text/template.(state).errorf	0	leak-heap	false	false	false	false	0	0	0	0	46	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
text/template/parse/lex.go:199:24	text/template/parse.(lexer).accept	0	noescape	false	false	false	false	11	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.ContainsRune	strings.ContainsRune	
text/template/parse/lex.go:208:27	text/template/parse.(lexer).acceptRun	0	noescape	false	false	false	false	2	0	0	0	0	0	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	cascade: passed to a parameter that does not survive	strings.ContainsRune	strings.ContainsRune	
text/template/parse/lex.go:216:24	text/template/parse.(lexer).errorf	0	noescape	false	false	true	true	0	0	14	0	0	0	cascade: passed to a parameter that does not survive					
text/template/parse/node.go:354:20	text/template/parse.NewIdentifier	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
text/template/parse/parse.go:131:10	text/template/parse.New	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
text/template/parse/parse.go:161:23	text/template/parse.(Tree).errorf	0	leak-heap	false	false	false	false	0	0	0	0	19	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
text/template/parse/parse.go:173:42	text/template/parse.(Tree).expect	1	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
text/template/parse/parse.go:191:39	text/template/parse.(Tree).unexpected	1	leak-heap	false	false	false	false	0	0	0	0	4	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
text/template/parse/parse.go:454:25	text/template/parse.(Tree).pipeline	0	leak-heap	false	false	false	false	0	0	0	0	2	0	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)	go: the parameter's -m verdict is not noescape; use: converted to an interface (box)			
text/template/parse/parse.go:524:29	text/template/parse.(Tree).parseControl	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
text/template/parse/parse.go:803:28	text/template/parse.(Tree).hasFunction	0	noescape	false	false	false	false	2	2	0	0	0	0	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)	use: map key (no sstring map indexer)			
time/format.go:1023:12	time.Parse	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
time/format.go:1023:20	time.Parse	1	noescape	false	false	false	false	0	0	0	0	0	1	use: argument of a generic function (type argument)	use: argument of a generic function (type argument)	use: argument of a generic function (type argument)			
time/format.go:639:22	time.(Time).Format	0	noescape	false	false	false	false	2	1	0	0	0	0	sig: exported method (reflection reach)	sig: exported method (reflection reach)	cascade: passed to a parameter that does not survive		time.(Time).AppendFormat	
time/format.go:851:35	time.newParseError	2	leak-heap	false	false	false	false	0	0	0	0	5	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
time/format.go:851:58	time.newParseError	4	leak-heap	false	false	false	false	0	0	0	0	6	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
time/time.go:1611:34	time.(Time).appendTo	1	noescape	true	true	true	true	2	2	0	0	0	0						
time/zoneinfo.go:112:16	time.FixedZone	0	leak-heap	false	false	false	false	0	0	0	0	3	0	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape	go: the parameter's -m verdict is not noescape			
time/zoneinfo.go:130:16	time.fixedZone	0	leak-heap	false	false	false	false	0	0	0	0	1	0	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal	go: the parameter's -m verdict is not noescape; use: stored in a composite literal			
unicode/utf8/utf8.go:427:24	unicode/utf8.RuneCountInString	0	noescape	false	true	true	true	0	0	0	0	0	1	gap: range over the string (sstring has no enumerator)					
vendor/golang.org/x/net/http/httpguts/httplex.go:101:49	vendor/golang.org/x/net/http/httpguts.HeaderValuesContainsToken	1	noescape	true	true	true	true	8	8	0	0	0	0						
vendor/golang.org/x/net/nettest/nettest.go:277:22	vendor/golang.org/x/net/nettest.RoutedInterface	0	noescape	true	true	true	true	2	2	0	0	0	0						
